ID,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,Duration,Interval,req_day,req_hour,req_day0fWeek,drop_day,drop_hour
234,3321,City,24,Trip Completed,7/13/2016 12:23,7/13/2016 13:25,62,Mid-Day,13,12,Wednesday,13,13
235,3423,Airport,24,Trip Completed,7/13/2016 15:52,7/13/2016 16:50,59,Mid-Day,13,15,Wednesday,13,16
236,3761,Airport,24,Trip Completed,7/13/2016 20:35,7/13/2016 21:39,64,Evening,13,20,Wednesday,13,21
237,4140,City,24,Trip Completed,7/14/2016 4:48,7/14/2016 6:05,77,Midnight,14,4,Thursday,14,6
238,4656,City,24,Trip Completed,7/14/2016 12:06,7/14/2016 12:49,43,Mid-Day,14,12,Thursday,14,12
239,4931,Airport,24,Trip Completed,7/14/2016 18:21,7/14/2016 18:54,32,Evening,14,18,Thursday,14,18
240,5268,City,24,Trip Completed,7/14/2016 21:29,7/14/2016 22:30,61,Evening,14,21,Thursday,14,22
241,5811,City,24,Trip Completed,7/15/2016 8:46,7/15/2016 9:26,40,Early-Day,15,8,Friday,15,9
242,6139,Airport,24,Trip Completed,7/15/2016 15:45,7/15/2016 16:40,55,Mid-Day,15,15,Friday,15,16
243,6333,Airport,24,Trip Completed,7/15/2016 18:41,7/15/2016 19:53,72,Evening,15,18,Friday,15,19
244,773,City,25,Trip Completed,7/11/2016 16:23,7/11/2016 17:21,58,Mid-Day,11,16,Monday,11,17
245,1123,City,25,Trip Completed,7/11/2016 20:20,7/11/2016 21:18,58,Evening,11,20,Monday,11,21
246,2667,Airport,25,Trip Completed,7/12/2016 23:35,7/13/2016 0:40,66,Evening,12,23,Tuesday,13,0
247,2833,City,25,Trip Completed,7/13/2016 5:27,7/13/2016 6:19,52,Early-Day,13,5,Wednesday,13,6
248,3396,City,25,Trip Completed,7/13/2016 14:59,7/13/2016 15:57,58,Mid-Day,13,14,Wednesday,13,15
249,3590,City,25,Trip Completed,7/13/2016 18:31,7/13/2016 19:31,60,Evening,13,18,Wednesday,13,19
250,3762,City,25,Trip Completed,7/13/2016 20:38,7/13/2016 21:21,43,Evening,13,20,Wednesday,13,21
251,4566,City,25,Trip Completed,7/14/2016 9:48,7/14/2016 10:22,34,Early-Day,14,9,Thursday,14,10
252,4862,City,25,Trip Completed,7/14/2016 17:37,7/14/2016 18:41,64,Evening,14,17,Thursday,14,18
253,5564,Airport,25,Trip Completed,7/15/2016 5:41,7/15/2016 6:53,72,Early-Day,15,5,Friday,15,6
254,6187,City,25,Trip Completed,7/15/2016 17:11,7/15/2016 18:08,57,Evening,15,17,Friday,15,18
255,6642,City,25,Trip Completed,7/15/2016 22:07,7/15/2016 22:54,47,Evening,15,22,Friday,15,22
256,322,City,26,Trip Completed,7/11/2016 7:31,7/11/2016 8:10,39,Early-Day,11,7,Monday,11,8
257,793,City,26,Trip Completed,7/11/2016 17:04,7/11/2016 18:06,62,Evening,11,17,Monday,11,18
258,898,Airport,26,Trip Completed,7/11/2016 18:14,7/11/2016 19:09,55,Evening,11,18,Monday,11,19
259,1258,City,26,Trip Completed,7/11/2016 21:51,7/11/2016 23:00,69,Evening,11,21,Monday,11,23
260,2832,City,26,Trip Completed,7/13/2016 5:20,7/13/2016 6:14,54,Early-Day,13,5,Wednesday,13,6
261,3139,City,26,Trip Completed,7/13/2016 8:54,7/13/2016 9:22,29,Early-Day,13,8,Wednesday,13,9
262,3438,City,26,Trip Completed,7/13/2016 16:12,7/13/2016 17:13,61,Mid-Day,13,16,Wednesday,13,17
263,3966,Airport,26,Trip Completed,7/13/2016 22:50,7/13/2016 23:27,37,Evening,13,22,Wednesday,13,23
264,6401,Airport,26,Trip Completed,7/15/2016 19:33,7/15/2016 20:16,44,Evening,15,19,Friday,15,20
265,204,City,27,Trip Completed,7/11/2016 6:04,7/11/2016 6:44,40,Early-Day,11,6,Monday,11,6
266,632,Airport,27,Trip Completed,7/11/2016 12:20,7/11/2016 13:10,50,Mid-Day,11,12,Monday,11,13
267,763,City,27,Trip Completed,7/11/2016 16:19,7/11/2016 17:25,66,Mid-Day,11,16,Monday,11,17
268,1786,Airport,27,Trip Completed,7/12/2016 9:03,7/12/2016 9:58,55,Early-Day,12,9,Tuesday,12,9
269,1968,City,27,Trip Completed,7/12/2016 12:10,7/12/2016 12:49,39,Mid-Day,12,12,Tuesday,12,12
270,2088,Airport,27,Trip Completed,7/12/2016 15:51,7/12/2016 17:02,71,Mid-Day,12,15,Tuesday,12,17
271,2473,Airport,27,Trip Completed,7/12/2016 20:43,7/12/2016 21:20,37,Evening,12,20,Tuesday,12,21
272,2869,Airport,27,Trip Completed,7/13/2016 5:50,7/13/2016 6:27,37,Early-Day,13,5,Wednesday,13,6
273,3742,Airport,27,Trip Completed,7/13/2016 20:24,7/13/2016 20:48,24,Evening,13,20,Wednesday,13,20
274,4440,Airport,27,Trip Completed,7/14/2016 8:26,7/14/2016 9:00,34,Early-Day,14,8,Thursday,14,9
275,5234,City,27,Trip Completed,7/14/2016 21:09,7/14/2016 21:52,43,Evening,14,21,Thursday,14,21
276,6354,Airport,27,Trip Completed,7/15/2016 18:59,7/15/2016 19:35,36,Evening,15,18,Friday,15,19
277,6638,City,27,Trip Completed,7/15/2016 21:59,7/15/2016 23:13,74,Evening,15,21,Friday,15,23
278,84,City,28,Trip Completed,7/11/2016 4:50,7/11/2016 5:26,36,Midnight,11,4,Monday,11,5
279,1199,City,28,Trip Completed,7/11/2016 21:17,7/11/2016 21:53,36,Evening,11,21,Monday,11,21
280,1676,Airport,28,Trip Completed,7/12/2016 7:44,7/12/2016 8:40,56,Early-Day,12,7,Tuesday,12,8
281,2774,City,28,Trip Completed,7/13/2016 4:33,7/13/2016 5:13,40,Midnight,13,4,Wednesday,13,5
282,3220,Airport,28,Trip Completed,7/13/2016 9:51,7/13/2016 10:24,33,Early-Day,13,9,Wednesday,13,10
283,3718,Airport,28,Trip Completed,7/13/2016 19:56,7/13/2016 20:47,51,Evening,13,19,Wednesday,13,20
284,4904,Airport,28,Trip Completed,7/14/2016 18:02,7/14/2016 18:58,56,Evening,14,18,Thursday,14,18
285,6527,Airport,28,Trip Completed,7/15/2016 20:54,7/15/2016 21:53,59,Evening,15,20,Friday,15,21
286,6710,City,28,Trip Completed,7/15/2016 23:02,7/16/2016 0:12,70,Evening,15,23,Friday,16,0
287,1584,Airport,29,Trip Completed,7/12/2016 6:26,7/12/2016 7:18,52,Early-Day,12,6,Tuesday,12,7
288,1966,Airport,29,Trip Completed,7/12/2016 12:05,7/12/2016 13:12,67,Mid-Day,12,12,Tuesday,12,13
289,2827,City,29,Trip Completed,7/13/2016 5:18,7/13/2016 6:18,60,Early-Day,13,5,Wednesday,13,6
290,2945,Airport,29,Trip Completed,7/13/2016 6:34,7/13/2016 7:28,54,Early-Day,13,6,Wednesday,13,7
291,3365,City,29,Trip Completed,7/13/2016 13:47,7/13/2016 14:51,65,Mid-Day,13,13,Wednesday,13,14
292,3548,Airport,29,Trip Completed,7/13/2016 18:07,7/13/2016 19:12,65,Evening,13,18,Wednesday,13,19
293,3753,City,29,Trip Completed,7/13/2016 20:30,7/13/2016 21:42,72,Evening,13,20,Wednesday,13,21
294,4569,Airport,29,Trip Completed,7/14/2016 9:48,7/14/2016 10:49,61,Early-Day,14,9,Thursday,14,10
295,6309,Airport,29,Trip Completed,7/15/2016 18:29,7/15/2016 19:42,72,Evening,15,18,Friday,15,19
296,6437,City,29,Trip Completed,7/15/2016 19:53,7/15/2016 20:26,33,Evening,15,19,Friday,15,20
297,517,Airport,30,Trip Completed,7/11/2016 9:45,7/11/2016 10:24,39,Early-Day,11,9,Monday,11,10
298,1406,Airport,30,Trip Completed,7/12/2016 3:02,7/12/2016 3:55,53,Midnight,12,3,Tuesday,12,3
299,1643,Airport,30,Trip Completed,7/12/2016 7:18,7/12/2016 8:10,52,Early-Day,12,7,Tuesday,12,8
300,2108,Airport,30,Trip Completed,7/12/2016 16:14,7/12/2016 16:48,34,Mid-Day,12,16,Tuesday,12,16
301,2647,City,30,Trip Completed,7/12/2016 22:46,7/12/2016 23:18,32,Evening,12,22,Tuesday,12,23
302,3129,City,30,Trip Completed,7/13/2016 8:41,7/13/2016 9:41,60,Early-Day,13,8,Wednesday,13,9
303,3738,Airport,30,Trip Completed,7/13/2016 20:15,7/13/2016 20:55,39,Evening,13,20,Wednesday,13,20
304,4422,Airport,30,Trip Completed,7/14/2016 8:13,7/14/2016 9:13,60,Early-Day,14,8,Thursday,14,9
305,4790,City,30,Trip Completed,7/14/2016 16:43,7/14/2016 17:56,72,Mid-Day,14,16,Thursday,14,17
306,5496,City,30,Trip Completed,7/15/2016 4:59,7/15/2016 5:34,34,Midnight,15,4,Friday,15,5
307,6484,Airport,30,Trip Completed,7/15/2016 20:19,7/15/2016 21:01,42,Evening,15,20,Friday,15,21
308,6731,Airport,30,Trip Completed,7/15/2016 23:23,7/16/2016 0:11,48,Evening,15,23,Friday,16,0
309,629,Airport,31,Trip Completed,7/11/2016 12:14,7/11/2016 13:00,46,Mid-Day,11,12,Monday,11,13
310,745,Airport,31,Trip Completed,7/11/2016 15:48,7/11/2016 16:45,57,Mid-Day,11,15,Monday,11,16
311,1064,City,31,Trip Completed,7/11/2016 19:53,7/11/2016 20:31,38,Evening,11,19,Monday,11,20
312,1886,Airport,31,Trip Completed,7/12/2016 10:10,7/12/2016 10:35,25,Mid-Day,12,10,Tuesday,12,10
313,5608,Airport,31,Trip Completed,7/15/2016 6:18,7/15/2016 7:07,49,Early-Day,15,6,Friday,15,7
314,5877,City,31,Trip Completed,7/15/2016 9:37,7/15/2016 10:08,31,Early-Day,15,9,Friday,15,10
315,6100,Airport,31,Trip Completed,7/15/2016 14:44,7/15/2016 15:41,57,Mid-Day,15,14,Friday,15,15
316,6659,Airport,31,Trip Completed,7/15/2016 22:15,7/15/2016 23:07,52,Evening,15,22,Friday,15,23
317,2162,Airport,32,Trip Completed,7/12/2016 17:34,7/12/2016 18:33,59,Evening,12,17,Tuesday,12,18
318,3294,Airport,32,Trip Completed,7/13/2016 11:23,7/13/2016 12:14,50,Mid-Day,13,11,Wednesday,13,12
319,3686,City,32,Trip Completed,7/13/2016 19:33,7/13/2016 20:34,61,Evening,13,19,Wednesday,13,20
320,4784,City,32,Trip Completed,7/14/2016 16:41,7/14/2016 17:15,33,Mid-Day,14,16,Thursday,14,17
321,5896,City,32,Trip Completed,7/15/2016 9:47,7/15/2016 10:32,46,Early-Day,15,9,Friday,15,10
322,6190,City,32,Trip Completed,7/15/2016 17:11,7/15/2016 17:55,44,Evening,15,17,Friday,15,17
323,6551,City,32,Trip Completed,7/15/2016 21:03,7/15/2016 22:17,74,Evening,15,21,Friday,15,22
324,145,City,33,Trip Completed,7/11/2016 5:32,7/11/2016 6:37,65,Early-Day,11,5,Monday,11,6
325,735,City,33,Trip Completed,7/11/2016 15:27,7/11/2016 16:32,65,Mid-Day,11,15,Monday,11,16
326,918,Airport,33,Trip Completed,7/11/2016 18:22,7/11/2016 19:04,42,Evening,11,18,Monday,11,19
327,1478,City,33,Trip Completed,7/12/2016 5:16,7/12/2016 6:13,57,Early-Day,12,5,Tuesday,12,6
328,1957,City,33,Trip Completed,7/12/2016 11:45,7/12/2016 12:55,70,Mid-Day,12,11,Tuesday,12,12
329,3097,City,33,Trip Completed,7/13/2016 8:15,7/13/2016 9:12,57,Early-Day,13,8,Wednesday,13,9
330,3981,Airport,33,Trip Completed,7/13/2016 23:13,7/13/2016 23:38,25,Evening,13,23,Wednesday,13,23
331,4175,City,33,Trip Completed,7/14/2016 5:11,7/14/2016 6:15,64,Early-Day,14,5,Thursday,14,6
332,6237,City,33,Trip Completed,7/15/2016 17:50,7/15/2016 18:49,59,Evening,15,17,Friday,15,18
333,738,City,34,Trip Completed,7/11/2016 15:30,7/11/2016 16:44,74,Mid-Day,11,15,Monday,11,16
334,2731,City,34,Trip Completed,7/13/2016 2:38,7/13/2016 3:16,38,Midnight,13,2,Wednesday,13,3
335,2863,Airport,34,Trip Completed,7/13/2016 5:46,7/13/2016 6:22,36,Early-Day,13,5,Wednesday,13,6
336,3528,Airport,34,Trip Completed,7/13/2016 17:50,7/13/2016 18:17,26,Evening,13,17,Wednesday,13,18
337,4653,City,34,Trip Completed,7/14/2016 11:58,7/14/2016 12:55,57,Mid-Day,14,11,Thursday,14,12
338,5042,City,34,Trip Completed,7/14/2016 19:21,7/14/2016 20:05,44,Evening,14,19,Thursday,14,20
339,360,Airport,35,Trip Completed,7/11/2016 8:02,7/11/2016 9:05,63,Early-Day,11,8,Monday,11,9
340,771,Airport,35,Trip Completed,7/11/2016 16:19,7/11/2016 17:34,75,Mid-Day,11,16,Monday,11,17
341,1274,City,35,Trip Completed,7/11/2016 22:01,7/11/2016 23:21,80,Evening,11,22,Monday,11,23
342,1501,City,35,Trip Completed,7/12/2016 5:41,7/12/2016 6:47,66,Early-Day,12,5,Tuesday,12,6
343,1972,City,35,Trip Completed,7/12/2016 12:22,7/12/2016 12:43,21,Mid-Day,12,12,Tuesday,12,12
344,2871,City,35,Trip Completed,7/13/2016 5:53,7/13/2016 7:00,67,Early-Day,13,5,Wednesday,13,7
345,3395,City,35,Trip Completed,7/13/2016 14:52,7/13/2016 15:33,40,Mid-Day,13,14,Wednesday,13,15
346,3572,City,35,Trip Completed,7/13/2016 18:25,7/13/2016 19:31,66,Evening,13,18,Wednesday,13,19
347,4118,Airport,35,Trip Completed,7/14/2016 4:28,7/14/2016 5:26,58,Midnight,14,4,Thursday,14,5
348,4739,City,35,Trip Completed,7/14/2016 14:52,7/14/2016 15:37,45,Mid-Day,14,14,Thursday,14,15
349,6556,City,35,Trip Completed,7/15/2016 21:09,7/15/2016 21:38,28,Evening,15,21,Friday,15,21
350,6677,Airport,35,Trip Completed,7/15/2016 22:29,7/15/2016 23:22,53,Evening,15,22,Friday,15,23
351,1104,Airport,36,Trip Completed,7/11/2016 20:17,7/11/2016 21:20,63,Evening,11,20,Monday,11,21
352,1596,Airport,36,Trip Completed,7/12/2016 6:39,7/12/2016 7:30,51,Early-Day,12,6,Tuesday,12,7
353,1835,Airport,36,Trip Completed,7/12/2016 9:35,7/12/2016 10:30,55,Early-Day,12,9,Tuesday,12,10
354,2110,Airport,36,Trip Completed,7/12/2016 16:19,7/12/2016 17:12,53,Mid-Day,12,16,Tuesday,12,17
355,2759,Airport,36,Trip Completed,7/13/2016 3:50,7/13/2016 4:33,43,Midnight,13,3,Wednesday,13,4
356,3010,Airport,36,Trip Completed,7/13/2016 7:26,7/13/2016 8:40,75,Early-Day,13,7,Wednesday,13,8
357,3403,City,36,Trip Completed,7/13/2016 15:16,7/13/2016 15:45,29,Mid-Day,13,15,Wednesday,13,15
358,3856,Airport,36,Trip Completed,7/13/2016 21:34,7/13/2016 22:26,52,Evening,13,21,Wednesday,13,22
359,4472,City,36,Trip Completed,7/14/2016 8:39,7/14/2016 9:55,76,Early-Day,14,8,Thursday,14,9
360,5199,City,36,Trip Completed,7/14/2016 20:50,7/14/2016 21:57,67,Evening,14,20,Thursday,14,21
361,5612,City,36,Trip Completed,7/15/2016 6:15,7/15/2016 7:17,62,Early-Day,15,6,Friday,15,7
362,6614,Airport,36,Trip Completed,7/15/2016 21:40,7/15/2016 22:56,75,Evening,15,21,Friday,15,22
363,191,Airport,37,Trip Completed,7/11/2016 5:55,7/11/2016 6:45,50,Early-Day,11,5,Monday,11,6
364,333,City,37,Trip Completed,7/11/2016 7:43,7/11/2016 8:53,70,Early-Day,11,7,Monday,11,8
365,488,Airport,37,Trip Completed,7/11/2016 9:35,7/11/2016 10:20,45,Early-Day,11,9,Monday,11,10
366,1780,City,37,Trip Completed,7/12/2016 8:58,7/12/2016 9:45,47,Early-Day,12,8,Tuesday,12,9
367,2235,Airport,37,Trip Completed,7/12/2016 18:12,7/12/2016 19:14,62,Evening,12,18,Tuesday,12,19
368,2516,City,37,Trip Completed,7/12/2016 21:05,7/12/2016 22:18,73,Evening,12,21,Tuesday,12,22
369,4209,City,37,Trip Completed,7/14/2016 5:37,7/14/2016 6:42,65,Early-Day,14,5,Thursday,14,6
370,4726,City,37,Trip Completed,7/14/2016 13:52,7/14/2016 15:04,72,Mid-Day,14,13,Thursday,14,15
371,5088,Airport,37,Trip Completed,7/14/2016 19:52,7/14/2016 21:06,74,Evening,14,19,Thursday,14,21
372,5352,Airport,37,Trip Completed,7/14/2016 23:01,7/14/2016 23:45,44,Evening,14,23,Thursday,14,23
373,6024,Airport,37,Trip Completed,7/15/2016 12:43,7/15/2016 13:55,72,Mid-Day,15,12,Friday,15,13
374,6196,Airport,37,Trip Completed,7/15/2016 17:19,7/15/2016 18:03,44,Evening,15,17,Friday,15,18
375,6297,City,37,Trip Completed,7/15/2016 18:21,7/15/2016 18:57,36,Evening,15,18,Friday,15,18
376,125,City,38,Trip Completed,7/11/2016 5:12,7/11/2016 6:17,65,Early-Day,11,5,Monday,11,6
377,1611,City,38,Trip Completed,7/12/2016 6:49,7/12/2016 7:44,55,Early-Day,12,6,Tuesday,12,7
378,1814,City,38,Trip Completed,7/12/2016 9:19,7/12/2016 9:59,40,Early-Day,12,9,Tuesday,12,9
379,3088,City,38,Trip Completed,7/13/2016 8:12,7/13/2016 9:01,48,Early-Day,13,8,Wednesday,13,9
380,3384,Airport,38,Trip Completed,7/13/2016 14:40,7/13/2016 15:34,54,Mid-Day,13,14,Wednesday,13,15
381,4218,Airport,38,Trip Completed,7/14/2016 5:38,7/14/2016 6:24,47,Early-Day,14,5,Thursday,14,6
382,5757,City,38,Trip Completed,7/15/2016 8:12,7/15/2016 9:17,66,Early-Day,15,8,Friday,15,9
383,5958,Airport,38,Trip Completed,7/15/2016 10:48,7/15/2016 11:49,61,Mid-Day,15,10,Friday,15,11
384,6314,City,38,Trip Completed,7/15/2016 18:31,7/15/2016 19:30,59,Evening,15,18,Friday,15,19
385,249,City,39,Trip Completed,7/11/2016 6:31,7/11/2016 7:14,43,Early-Day,11,6,Monday,11,7
386,728,City,39,Trip Completed,7/11/2016 15:05,7/11/2016 16:09,64,Mid-Day,11,15,Monday,11,16
387,3042,City,39,Trip Completed,7/13/2016 7:38,7/13/2016 8:32,54,Early-Day,13,7,Wednesday,13,8
388,3620,City,39,Trip Completed,7/13/2016 18:54,7/13/2016 20:08,74,Evening,13,18,Wednesday,13,20
389,4276,City,39,Trip Completed,7/14/2016 6:22,7/14/2016 7:23,61,Early-Day,14,6,Thursday,14,7
390,4735,City,39,Trip Completed,7/14/2016 14:43,7/14/2016 15:51,68,Mid-Day,14,14,Thursday,14,15
391,1353,Airport,40,Trip Completed,7/11/2016 23:51,7/12/2016 0:34,43,Evening,11,23,Monday,12,0
392,1568,City,40,Trip Completed,7/12/2016 6:18,7/12/2016 6:52,34,Early-Day,12,6,Tuesday,12,6
393,2465,City,40,Trip Completed,7/12/2016 20:38,7/12/2016 21:37,59,Evening,12,20,Tuesday,12,21
394,3688,City,40,Trip Completed,7/13/2016 19:39,7/13/2016 20:40,61,Evening,13,19,Wednesday,13,20
395,4727,City,40,Trip Completed,7/14/2016 14:06,7/14/2016 15:02,57,Mid-Day,14,14,Thursday,14,15
396,5348,City,40,Trip Completed,7/14/2016 22:50,7/14/2016 23:45,54,Evening,14,22,Thursday,14,23
397,6537,Airport,40,Trip Completed,7/15/2016 20:52,7/15/2016 22:03,71,Evening,15,20,Friday,15,22
398,1941,Airport,41,Trip Completed,7/12/2016 11:29,7/12/2016 12:09,40,Mid-Day,12,11,Tuesday,12,12
399,3766,Airport,41,Trip Completed,7/13/2016 20:33,7/13/2016 21:24,51,Evening,13,20,Wednesday,13,21
400,4243,Airport,41,Trip Completed,7/14/2016 6:02,7/14/2016 6:37,35,Early-Day,14,6,Thursday,14,6
401,4717,Airport,41,Trip Completed,7/14/2016 13:42,7/14/2016 14:36,54,Mid-Day,14,13,Thursday,14,14
402,5682,City,41,Trip Completed,7/15/2016 7:16,7/15/2016 8:24,69,Early-Day,15,7,Friday,15,8
403,6343,City,41,Trip Completed,7/15/2016 18:44,7/15/2016 19:21,38,Evening,15,18,Friday,15,19
404,6726,Airport,41,Trip Completed,7/15/2016 23:22,7/16/2016 0:12,50,Evening,15,23,Friday,16,0
405,238,City,42,Trip Completed,7/11/2016 6:27,7/11/2016 7:15,48,Early-Day,11,6,Monday,11,7
406,2624,City,42,Trip Completed,7/12/2016 22:16,7/12/2016 23:17,61,Evening,12,22,Tuesday,12,23
407,2787,City,42,Trip Completed,7/13/2016 4:54,7/13/2016 5:29,34,Midnight,13,4,Wednesday,13,5
408,3992,City,42,Trip Completed,7/13/2016 23:24,7/14/2016 0:04,40,Evening,13,23,Wednesday,14,0
409,4974,City,42,Trip Completed,7/14/2016 18:44,7/14/2016 19:16,31,Evening,14,18,Thursday,14,19
410,5478,Airport,42,Trip Completed,7/15/2016 4:43,7/15/2016 5:44,61,Midnight,15,4,Friday,15,5
411,5641,City,42,Trip Completed,7/15/2016 6:46,7/15/2016 7:16,30,Early-Day,15,6,Friday,15,7
412,128,City,43,Trip Completed,7/11/2016 5:12,7/11/2016 5:48,36,Early-Day,11,5,Monday,11,5
413,627,City,43,Trip Completed,7/11/2016 12:12,7/11/2016 13:10,58,Mid-Day,11,12,Monday,11,13
414,1766,Airport,43,Trip Completed,7/12/2016 8:45,7/12/2016 9:52,67,Early-Day,12,8,Tuesday,12,9
415,2089,City,43,Trip Completed,7/12/2016 15:49,7/12/2016 16:32,43,Mid-Day,12,15,Tuesday,12,16
416,3565,City,43,Trip Completed,7/13/2016 18:13,7/13/2016 18:50,37,Evening,13,18,Wednesday,13,18
417,3954,Airport,43,Trip Completed,7/13/2016 22:43,7/14/2016 0:03,80,Evening,13,22,Wednesday,14,0
418,4204,City,43,Trip Completed,7/14/2016 5:36,7/14/2016 6:23,47,Early-Day,14,5,Thursday,14,6
419,4651,City,43,Trip Completed,7/14/2016 11:54,7/14/2016 12:47,53,Mid-Day,14,11,Thursday,14,12
420,5814,City,43,Trip Completed,7/15/2016 8:43,7/15/2016 9:55,71,Early-Day,15,8,Friday,15,9
421,6062,City,43,Trip Completed,7/15/2016 13:48,7/15/2016 14:51,63,Mid-Day,15,13,Friday,15,14
422,118,Airport,44,Trip Completed,7/11/2016 5:11,7/11/2016 5:52,41,Early-Day,11,5,Monday,11,5
423,339,Airport,44,Trip Completed,7/11/2016 7:49,7/11/2016 8:45,56,Early-Day,11,7,Monday,11,8
424,766,City,44,Trip Completed,7/11/2016 16:23,7/11/2016 17:27,64,Mid-Day,11,16,Monday,11,17
425,1133,Airport,44,Trip Completed,7/11/2016 20:27,7/11/2016 21:31,64,Evening,11,20,Monday,11,21
426,2458,City,44,Trip Completed,7/12/2016 20:33,7/12/2016 21:33,60,Evening,12,20,Tuesday,12,21
427,3060,Airport,44,Trip Completed,7/13/2016 7:56,7/13/2016 9:12,75,Early-Day,13,7,Wednesday,13,9
428,3653,City,44,Trip Completed,7/13/2016 19:18,7/13/2016 19:51,33,Evening,13,19,Wednesday,13,19
429,4321,City,44,Trip Completed,7/14/2016 6:56,7/14/2016 7:47,52,Early-Day,14,6,Thursday,14,7
430,5672,Airport,44,Trip Completed,7/15/2016 7:07,7/15/2016 7:59,52,Early-Day,15,7,Friday,15,7
431,1698,City,45,Trip Completed,7/12/2016 7:56,7/12/2016 8:56,60,Early-Day,12,7,Tuesday,12,8
432,2098,City,45,Trip Completed,7/12/2016 16:12,7/12/2016 16:42,30,Mid-Day,12,16,Tuesday,12,16
433,2733,City,45,Trip Completed,7/13/2016 2:37,7/13/2016 3:45,67,Midnight,13,2,Wednesday,13,3
434,2917,Airport,45,Trip Completed,7/13/2016 6:21,7/13/2016 6:53,32,Early-Day,13,6,Wednesday,13,6
435,3151,Airport,45,Trip Completed,7/13/2016 9:00,7/13/2016 9:38,38,Early-Day,13,9,Wednesday,13,9
436,3358,City,45,Trip Completed,7/13/2016 13:30,7/13/2016 14:38,68,Mid-Day,13,13,Wednesday,13,14
437,5435,City,45,Trip Completed,7/15/2016 2:52,7/15/2016 3:43,52,Midnight,15,2,Friday,15,3
438,5717,Airport,45,Trip Completed,7/15/2016 7:41,7/15/2016 8:24,43,Early-Day,15,7,Friday,15,8
439,635,Airport,46,Trip Completed,7/11/2016 12:25,7/11/2016 13:29,64,Mid-Day,11,12,Monday,11,13
440,1275,Airport,46,Trip Completed,7/11/2016 22:05,7/11/2016 23:02,57,Evening,11,22,Monday,11,23
441,1562,Airport,46,Trip Completed,7/12/2016 6:16,7/12/2016 7:15,59,Early-Day,12,6,Tuesday,12,7
442,2908,Airport,46,Trip Completed,7/13/2016 6:14,7/13/2016 7:17,63,Early-Day,13,6,Wednesday,13,7
443,3414,City,46,Trip Completed,7/13/2016 15:28,7/13/2016 16:44,76,Mid-Day,13,15,Wednesday,13,16
444,3638,Airport,46,Trip Completed,7/13/2016 19:09,7/13/2016 19:58,49,Evening,13,19,Wednesday,13,19
445,5132,Airport,46,Trip Completed,7/14/2016 20:11,7/14/2016 20:40,29,Evening,14,20,Thursday,14,20
446,5422,City,46,Trip Completed,7/15/2016 2:09,7/15/2016 3:09,60,Midnight,15,2,Friday,15,3
447,5724,City,46,Trip Completed,7/15/2016 7:40,7/15/2016 8:48,69,Early-Day,15,7,Friday,15,8
448,6026,Airport,46,Trip Completed,7/15/2016 12:50,7/15/2016 13:35,44,Mid-Day,15,12,Friday,15,13
449,6416,City,46,Trip Completed,7/15/2016 19:42,7/15/2016 20:27,45,Evening,15,19,Friday,15,20
450,995,Airport,47,Trip Completed,7/11/2016 19:11,7/11/2016 19:33,22,Evening,11,19,Monday,11,19
451,1771,City,47,Trip Completed,7/12/2016 8:56,7/12/2016 9:27,31,Early-Day,12,8,Tuesday,12,9
452,2729,Airport,47,Trip Completed,7/13/2016 2:36,7/13/2016 3:03,26,Midnight,13,2,Wednesday,13,3
453,3416,City,47,Trip Completed,7/13/2016 15:31,7/13/2016 16:06,35,Mid-Day,13,15,Wednesday,13,16
454,4286,City,47,Trip Completed,7/14/2016 6:35,7/14/2016 7:35,61,Early-Day,14,6,Thursday,14,7
455,5012,Airport,47,Trip Completed,7/14/2016 18:59,7/14/2016 20:05,66,Evening,14,18,Thursday,14,20
456,6761,Airport,47,Trip Completed,7/15/2016 0:05,7/15/2016 0:47,42,Midnight,15,0,Friday,15,0
457,5638,City,47,Trip Completed,7/15/2016 6:40,7/15/2016 7:18,38,Early-Day,15,6,Friday,15,7
458,6191,Airport,47,Trip Completed,7/15/2016 17:17,7/15/2016 18:16,59,Evening,15,17,Friday,15,18
459,443,City,48,Trip Completed,7/11/2016 9:05,7/11/2016 9:45,40,Early-Day,11,9,Monday,11,9
460,1299,City,48,Trip Completed,7/11/2016 22:22,7/11/2016 23:06,44,Evening,11,22,Monday,11,23
461,1637,Airport,48,Trip Completed,7/12/2016 7:09,7/12/2016 8:15,66,Early-Day,12,7,Tuesday,12,8
462,2099,Airport,48,Trip Completed,7/12/2016 16:03,7/12/2016 17:16,73,Mid-Day,12,16,Tuesday,12,17
463,2349,Airport,48,Trip Completed,7/12/2016 19:22,7/12/2016 20:07,45,Evening,12,19,Tuesday,12,20
464,3081,City,48,Trip Completed,7/13/2016 8:10,7/13/2016 8:47,37,Early-Day,13,8,Wednesday,13,8
465,3555,Airport,48,Trip Completed,7/13/2016 18:08,7/13/2016 19:07,59,Evening,13,18,Wednesday,13,19
466,3798,City,48,Trip Completed,7/13/2016 20:55,7/13/2016 21:41,47,Evening,13,20,Wednesday,13,21
467,3982,Airport,48,Trip Completed,7/13/2016 23:16,7/14/2016 0:34,77,Evening,13,23,Wednesday,14,0
468,4082,Airport,48,Trip Completed,7/14/2016 2:37,7/14/2016 3:23,45,Midnight,14,2,Thursday,14,3
